ID,Name
85271,PC O-18:0
86152,SM 32:2;O3
86366,SM 14:3;O2/18:2
86566,Cer 15:3;O2/18:5
86590,ST 27:3
86602,Cer 18:2;O2/18:5
86632,SPB 22:0;O2
86669,AcylGlcADG 16:2_16:4_18:5
86716,HC 22:3
86928,MG 19:1
87000,PI 40:3
87446,ST 24:1;O;HexNAc
87808,SM 33:2;O3
88213,SM 15:3;O2/18:2
88707,TG 8:0_8:0_17:2
88789,PI-Cer 36:0;O4
88836,PI 32:0
88839,MG 27:4;O
88861,TG 8:0_8:0_12:0
89086,ST 31:3;O5
89170,ST 29:3;O4
89506,NAE 17:0
89515,FA 19:0;O
89562,SM 14:0;O2/16:1
89582,PC 8:0_18:0
89611,SM 32:2;O2
89630,SM 14:0;O2/18:2
89647,LPG O-22:0;O
89676,TG 12:2_12:2_22:6
89683,WD 22:1;O2
89694,FA 20:0;O
89697,PR 20:2;O2
89739,PC 32:2
89746,LPC O-24:1
89752,LPE O-25:0
89760,PI 38:6
89777,SM 15:0;O2/16:1
89785,MG 22:1
89800,PC 14:0_18:3
89873,SM 15:0;O2/18:2
89882,PI 36:4
89986,PI 34:2
89998,PC 33:2
90027,PC 12:0_16:0
90038,NAE 22:1;O
90040,SM 32:1;O2
90085,SM 14:0;O2/18:1
90160,PC 32:1
90212,PC 14:0_16:1
90387,TG 12:1_12:3_22:7
90421,NAE 22:0;O
90467,PC 32:2
90495,SL 22:1;O/22:6
90600,PC 32:0
90824,LPC O-24:0
90842,LPC 34:4;O
90858,SM 15:0;O2/18:1
90908,SM 17:2;O2/18:2
90931,PA 40:5
90973,PA 41:5
91104,PA 43:8
91121,PC 32:0
91222,AcylGlcADG 22:4_22:6_20:5
91319,SM 34:1;O3
91345,PI 38:4
91417,SM 17:0;O2/18:2
91443,Hex2Cer 18:1;O2/16:0
91472,SHexCer 35:0;O4
91493,SHexCer 40:1;O2
91530,PG dO-40:0
91739,PC 33:2
91803,HexCer 37:2;O4
91943,Hex2Cer 16:0;2O/14:0
92342,PA 41:5
92385,SM 16:0;O2/18:1
92438,PI 36:2
92444,PA 42:6
92465,TG 14:2_14:3_18:5
92481,PEtOH 16:1_22:6
92534,PA O-43:7
92550,PC 14:0_18:3
92575,PC 14:0_16:0
92652,SM 20:0;2O/16:4
92683,HexCer 35:0;O5
92714,LPC 34:2
92762,SM 16:0;O2/18:1
93115,PA 41:5
93654,PC 14:0_18:1
93781,PI 38:3
93797,PA 44:7
93813,PG dO-40:0
93962,SM 20:0;O2/16:2
94028,PA O-43:8
94084,PA 45:7
94132,PC 15:0_18:4
94217,FA 27:0
94234,PA 39:3
94610,PEtOH 21:2_18:4
94658,HexCer 39:2;O5
94692,HexCer 38:2;O5
95164,PC 15:0_16:0
95175,PC 20:1_16:2
95351,PC 16:0_18:2
95608,SM 17:0;O2/18:1
95624,HexCer 41:3;O5
95643,PE O-20:4_21:2
95724,PC 18:0_20:5
95821,PC 18:2_19:2
95860,SM 16:0;O2/18:0
95905,PC O-18:1_22:6
95959,PC O-20:3_16:2
96068,PC 15:0_16:0
96095,PC 16:0_20:3
96304,PC 15:1_18:2
96335,SM 17:0;O2/18:1
96367,PE O-20:4_21:2
96394,PC 15:0_18:1
96463,PC 18:2_19:2
96506,PC 38:4
96558,PC 21:2_18:3
96573,PC 17:0_18:2
96610,PI 36:1
96616,PC 19:2_18:3
96635,PC O-18:2_20:5
96649,PC O-20:3_16:1
96799,PC O-18:4_15:1
96852,PC O-18:0_20:5
96912,PC 18:0_22:6
97046,PC O-18:4_17:2
97109,PC O-33:0;O
97163,PC O-18:0_22:6
97179,PC 18:0_20:4
97594,PC O-16:0_18:2
97668,PC O-20:3_16:0
97734,PC 19:2_18:4
97775,PC 16:0_18:3
97802,PC 14:0_18:0
97936,PC 16:0_18:1
98203,PC 18:0_20:4
98387,SM 20:0;O2/16:1
98445,HexCer 18:2;O2/21:1
98636,PC 18:0_22:5
98796,PC 20:0_16:2
98875,PC 20:1_16:3
98889,PC O-20:3_16:0
98932,PC 18:0_20:5
98950,SM 18:0;O2/20:2
99000,PC O-18:1_22:6
99013,PE O-18:4_23:0
99044,SM 18:1;O2/22:2
99339,PC 15:0_20:4
99694,SM 18:0;O2/24:4
99724,PC 20:1_18:2
99755,PC 20:0_16:2
100060,PC 18:0_20:5
100086,PC O-18:0_22:6
100108,SM 18:0;O2/19:1
100126,PC 17:0_18:1
100155,PE O-18:4_23:0
100184,PC 18:0_22:5
100216,PEtOH 16:0_20:3
100271,PE O-18:0_17:1
100302,PC O-18:0_20:5
100324,PC 18:0_20:3
100464,HexCer 43:3;O5
100476,PC O-16:0_18:2
100535,PC 18:0_22:6
100557,PC 18:2_21:2
100574,PC 17:0_18:1
100621,PC O-20:3_16:0
100640,PC 18:0_19:2
100649,PE O-18:0_17:0
100681,PC O-16:0_18:3
100692,PC O-16:0_18:1
100752,PC O-20:3_16:1
100775,PE O-18:4_23:0
100807,PC O-18:0_22:5
100831,PE O-18:0_20:5
100907,PC O-20:3_16:0
100956,PC O-18:4_19:2
100973,PC O-16:0_20:2
100991,PC 18:0_22:4
101011,PC 19:0_18:2
101023,PC 18:3_24:4
101037,PC 18:0_20:3
101060,DG 14:0_18:1
101079,PC O-18:2_24:4
101091,PC O-18:2_15:1
101110,TG O-8:0_8:0_18:2
101131,Cer 37:2;O4
101173,SL 17:0;O_18:1
101190,PC O-16:0_20:2
101202,PC 18:1_24:4
101207,TG O-8:0_8:0_20:3
101217,PC O-18:2_15:1
101258,Cer 18:2;O3/21:1;(2OH)
101299,PC 34:0
101349,PC 20:0_16:1
101480,HexCer 40:1;O5
101487,SM 18:0;O2/20:1
101570,PC 18:1_20:1
101584,PC 18:0_20:4
101602,SM 18:2;O2/22:2
101615,SM 18:0;O2/26:6
101633,SM 18:1;O2/24:2
101710,PC O-18:0_20:3
101736,SM 18:0;O2/22:2
101778,PC 18:0_20:2
101808,SM 18:3;O2/24:2
101829,HexCer 19:0;O2/24:6
101909,PC O-18:0_22:5
101920,PE 20:0_16:1
101979,DG 18:2_20:2
101996,PC 17:0_18:0
102004,MG 33:2;O
102015,TG O-8:0_8:0_22:4
102024,PC O-18:3_26:4
102089,SM 18:0;O2/20:0
102101,SM 42:1;O3
102108,PC O-18:2_24:4
102113,PC O-16:0_20:2
102382,DG 14:0_18:0
102569,Cer 18:0;O3/19:1;(2OH)
102614,Cer 18:1;O3/21:1;(2OH)
102755,SM 18:0;O2/22:1
102840,HexCer 18:1;O2/22:0
102859,PC O-18:0_24:4
102870,HexCer 18:2;O2/24:2
102920,PC 18:1_24:2
102941,DG 42:9;O2
102947,SM 18:1;O2/25:1
102997,SM 18:0;O2/24:1
103048,SM 18:1;O2/25:1
103104,HexCer 18:1;O2/23:0
103117,HexCer 18:3;O2/25:1
103128,PC O-22:4_24:2
103132,PC O-18:0_24:4
103138,TG O-8:0_10:0_16:0
103144,HexCer 18:0;O2/24:1;O
103151,SM 18:1;O2/25:1
103159,Hex2Cer 18:0;O2/24:1
103171,DG 16:0_20:1
103209,DG 16:0_18:0
103225,PC O-18:1_24:2
103236,SL 18:0;O_19:0
103261,SM 18:0;O2/24:1
103284,PC O-18:0_22:2
103319,Cer 18:3;O2/26:2;O
103337,Cer 18:1;O2/24:1;O
103378,Cer 18:1;O2/22:0;O
103410,Cer 18:2;O2/24:2;O
103426,SM 18:0;O2/26:2
103441,SM 18:2;O2/26:2
103456,TG 50:0;O
103465,SM 18:0;O2/24:1
103544,PC O-18:0_26:4
103552,HexCer 18:1;O2/24:0
103584,HexCer 18:2;O2/26:2
103630,TG 12:1_14:0_14:1
103668,Cer 19:1;O2/24:1;O
103690,Cer 21:3;O2/24:2;O
103720,PC O-22:3_24:2
103724,Cer 18:0;O2/24:1;O
103738,SM 18:0;O2/25:1
103757,Cer 18:0;O2/22:0;O
103801,TG 14:0_14:1_14:2
103841,SM 18:0;O2/24:0
103852,Cer 42:0;O3
103871,Cer 18:3;O2/25:1;O
103900,Cer 18:1;O2/23:0;O
103955,PC O-18:0_24:2
103963,PC O-22:3_24:2
103967,PC O-18:0_26:4
104042,DG 16:0_20:0
104059,Cer 18:0;O2/23:0;O
104072,Cer 18:1;O2/24:0;O
104125,TG 12:0_13:0_13:0
104172,Cer 18:2;O2/26:2;O
104205,TG 12:0_14:0_14:1
104272,TG 13:0_15:0_17:1
104277,TG 46:1
104281,TG 48:2
104284,TG 13:0_15:0_19:2
104288,TG 12:0_14:1_16:1
104356,Cer 19:1;O2/24:0;O
104415,TG 12:0_16:1_16:2
104487,TG 14:2_16:0_16:2
104524,DGTS 21:1_24:2
104547,TG 12:0_13:0_14:0
104589,HexCer 44:0;O3
104596,TG 12:0_14:1_15:0
104657,TG 18:3_20:4_20:5
104675,SL 23:3;O/26:2;O
104725,TG 14:1_18:2_20:5
104762,TG 14:1_16:2_18:2
104882,TG 12:0_14:0_14:0
104939,TG 46:0
104943,TG 12:0_14:0_16:1
105026,TG 14:0_16:1_18:0
105097,TG 14:1_15:0_15:1
105182,TG 15:1_17:0_17:1
105192,TG 14:0_16:1_16:2
105268,TG 52:3
105272,TG 18:2_20:4_20:5
105302,TG 14:1_16:1_18:2
105373,TG 14:0_18:2_20:5
105427,TG 54:4
105436,TG 15:1_19:1_19:2
105470,TG 13:0_15:0_15:1
105515,TG 14:1_18:1_18:3
105652,TG 56:5
105657,TG 14:0_18:2_22:6
105729,TG 16:1_18:2_18:3
105810,TG 16:2_18:1_20:4
105935,TG 60:7
105937,TG 12:0_16:0_16:1
106054,TG 50:1
106058,TG 14:1_16:0_16:1
106135,TG 14:0_18:1_20:1
106144,TG 15:0_17:1_19:1
106236,TG 14:0_16:2_18:1
106345,PE O-22:4_25:0
106571,TG 14:1_18:1_18:2
106723,TG 16:0_18:3_22:5
106840,TG 16:2_18:1_18:2
107000,TG 16:0_18:2_20:4
107254,TG 58:5
107257,TG 17:0_19:2_21:3
107266,TG 60:6
107269,TG 15:0_16:1_18:2
107323,TG 18:1_20:3_20:5
107404,TG 15:1_18:1_18:2
107463,TG 12:0_14:0_18:0
107520,TG 14:0_16:0_16:1
107619,TG 15:0_17:0_19:1
107630,TG 16:0_18:2_19:0
107649,TG 14:1_16:1_18:0
107798,TG 54:2
107804,TG 16:0_18:2_22:5
107986,TG 14:1_18:0_18:2
108306,TG 56:3
108311,TG 15:2_19:1_21:0
108325,TG 16:1_18:1_18:2
108867,TG 18:0_19:2_20:2
108875,TG 58:4
108878,TG 16:1_18:1_20:3
109251,TG 15:1_22:2_22:2
109255,CE 20:5
109428,TG 18:1_21:2_21:2
109432,TG 15:0_16:0_18:2
109501,TG 18:1_20:3_20:4
109666,TG 17:1_18:1_18:2
109749,TG 16:0_18:2_22:4
109934,TG 14:0_16:0_18:1
110088,CE 22:6
110187,TG 16:0_18:1_19:0
110195,TG 15:2_19:0_21:0
110205,TG 14:1_18:0_18:1
110542,CE 18:3
110630,TG 56:2
110632,TG 52:3
111282,TG 15:0_21:0_21:3
111288,TG 16:0_20:0_22:3
111295,TG 16:1_18:2_20:1
111740,TG 15:0_22:2_22:2
111745,TG 18:2_20:0_22:2
111751,TG 86:7;O
111765,CE 20:4
112156,TG 15:0_18:0_18:2
112264,TG 16:0_18:1_22:4
112387,CE 16:1
112716,DG 59:2
112750,TG 50:1
112853,TG 16:1_18:0_18:1
113308,CE 18:2
113612,TG 82:3;O
113631,TG 16:0_18:1_20:2
113876,TG 15:2_21:0_21:0
113879,TG 15:1_22:1_22:1
113883,CE 20:3
113984,TG 18:1_20:0_22:2
113990,TG 15:0_18:0_18:1
114101,TG 17:1_18:0_18:1
114176,CE 19:2
114198,TG 59:2
114199,TG 17:0_18:2_20:1
114239,TG 14:0_18:0_21:2
114247,TG 18:0_20:2_20:3
114297,TG 16:0_18:0_18:1
114376,TG 58:1
114378,TG 57:1
114380,TG 16:0_18:1_20:1
114528,CE 18:1
114740,TG 82:0;O
114769,CE 22:1
114836,TG 16:0_18:1_19:0
114887,TG 81:5;O3
114902,DG 52:2
114917,TG O-18:1_16:0_16:0
114937,CE 16:0
114946,CE 19:1
115001,TG 16:0_18:0_20:1
115028,TG 60:1
115029,TG 18:2_20:0_20:1
115049,TG 14:1_20:0_20:0
115105,DG 62:5
115115,SL 10:1;O/14:1;O
115145,TG 16:0_18:1_22:0
115161,TG 16:0_20:2_22:0
115193,ST 30:0;O6;S
115524,SHexCer 28:3;O2
115636,CAR 14:1
115665,LPC 22:6
115708,PC O-18:5_4:0
115725,PE O-16:2_2:0
115740,LPC 18:3
115757,LPC 19:1
115795,PC O-14:0_5:0
115802,ST 30:0;O2;GlcA
115849,TG 8:0_8:0_16:2
115879,PC O-18:0_2:0
115894,MG 18:0
116053,FA 20:0
116054,PC O-18:5_8:0
116101,HexCer 38:3;O5
116104,PA 45:8
116156,SM 43:1;O4
116423,PC O-18:2_22:6
116433,PC 18:1_19:2
116464,PC 16:0_17:0
116480,SM 20:0;O2/16:0
116500,PI O-62:0;O
116505,SM 18:0;O2/22:2
116557,HexCer 41:1;O5
116645,HexCer 43:2;O5
116673,PC 18:0_22:3
116677,DG 15:0_18:1
116699,PE 18:0_22:1
116835,SM 18:2;O2/25:1
116901,DG O-36:1
117027,SM 18:0;O2/24:2
117073,Cer 18:1;O2/20:0;O
117086,PC 15:0_21:0
117111,SM 18:0;O2/24:2
117259,TG 16:0_16:1_16:4
117282,SM 18:0;O2/24:2
117327,PG 40:0;O
117393,SM 18:0;O2/23:1
117406,PC O-18:0_24:4
117451,Cer 18:3;O2/23:1;O
117494,PC O-18:1_26:4
117517,DG 16:0_18:0
117540,TG O-14:1_10:0_12:0
117564,Cer 18:3;O2/26:2;O
117569,PC 18:0_24:2
117574,TG 14:0_16:0_18:3
117585,TG 14:0_14:1_16:3
117628,Cer 40:0;O
117637,Cer 18:0;O2/24:0;O
117663,TG 14:1_18:2_18:3
117710,TG 50:2
117725,TG 59:7
117727,TG 15:0_17:0_17:1
117735,TG 16:1_19:1_19:1
117784,TG 52:1
117791,TG 54:1
117794,TG 17:0_18:1_18:2
117899,CE 22:2
118053,DG 36:0;O2
118085,DG 58:4
118125,TG 62:2
118167,LPG 13:3
118195,PK 20:2;O6
118204,PC 26:0
118245,ST 24:0;O6
118438,HexCer 28:4;O2
118553,PI 43:4;O
118574,CAR 24:0
118585,ST 29:2;O2
118602,PA 45:8
118606,PA 40:4
118688,PC O-16:0_18:3
118834,PC 18:0_20:4
118902,SM 18:0;O2/22:1
119118,TG O-8:0_8:0_18:1
119181,PE O-20:3_18:0
119238,SM 18:2;O2/24:2
119267,PIP3 42:8
119329,SM 18:0;O2/26:5
119488,SM 18:0;O2/22:0
119497,Cer 16:1;O2/23:0;O
119515,TG 16:0_16:2_17:3
119522,SM 18:0;O2/23:1
119535,SM 18:3;O2/25:1
119559,PC O-22:4_24:4
119676,TG 83:3;O
119692,TG 82:1;O
119792,PE-Cer 30:5;O3
119857,Car 25:3;O4
119958,PE 19:0_19:1
120065,SPB 20:2;O
120200,HC 25:1
120223,SL 21:1;O_21:1;O
120270,Hex2Cer 18:0;O2/14:1
120278,PI 38:5
120313,HexCer 39:3;O5
120320,HexCer 41:4;O5
120354,PI 40:5
120363,PI 36:2
120367,PC 32:0
120410,LPC 34:4;O
120437,SHexCer 40:0;O2
120450,PC O-18:5_17:2
120492,HexCer 41:3;O5
120502,HexCer 40:2;O5
120513,HexCer 41:3;O4
120527,HexCer 43:4;O4
120543,HexCer 39:0;O5
120553,PC O-14:1_17:2
120577,HexCer 37:0;O5
120598,HexCer 39:1;O5
120607,HexCer 39:1;O5
120620,HexCer 41:2;O5
120634,PC O-18:2_19:2
120647,HexCer 40:1;O5
120657,HexCer 43:3;O4
120667,HexCer 45:4;O5
120677,HexCer 39:0;O5
120691,DG 20:1_16:2
120833,HexCer 49:4;O4
120893,TG 12:0_14:0_15:0
120921,TG 14:1_15:0_16:1
120962,TG 14:1_16:0_17:2
120996,TG 42:0
121062,TG 14:0_16:1_17:1
121106,TG 16:0_18:1_22:6
121228,TG 15:0_16:0_18:1
121278,DG 56:5
121402,CE 20:2
121415,TG 60:2
121423,TG 18:0_19:1_19:1
121461,PI 24:0
121930,Car 15:0
122023,LPC O-20:1
122027,Cer 8:0;O2/16:4
122076,MG 19:1
122081,Cer 15:2;O2/16:2;O
122097,PI 36:3
122133,SHexCer 40:1;O2
122142,PC 33:0
122202,HexCer 43:4;O5
122211,HexCer 45:6;O5
122248,SM 45:2;O4
122253,HexCer 41:2;O5
122311,HexCer 34:2;O2
122354,Cer 43:4;O2
122357,PIP3 44:10
122364,TG 16:0_16:0_16:4
122383,TG 58:6
122406,TG 81:4;O3
122456,ST 22:0;O5;HexNAc
122574,ST 21:3;O5
122658,CAR 20:0
122704,SM 32:3;O3
122711,Cer 28:6;O
122713,MG 24:2
122727,PA 42:6
122892,PC 18:0_22:5
123181,PE O-18:0_20:2
123230,DG 16:0_20:1
123247,DG 16:0_20:0
123267,PG O-34:2
123380,PK 45:13;O24
123405,PE O-42:3
123442,TG 16:1_18:1_18:5
123487,TG 48:0
123488,PC O-49:4
123492,TG 16:1_18:1_20:5
123571,TG 16:1_18:1_22:6
123672,DG 56:4
123694,DG 58:5
123811,ST 28:0;O7;T
124083,DG O-20:1
124128,MG 18:2
124155,ST 28:0;O;GlcA
124214,ST 29:1;O2;Hex
124308,Hex2Cer 20:0;O2/16:4
124323,PC 17:0_18:5
124367,HexCer 42:3;O5
124371,Cer 41:1;O4
124386,Car 34:4;O
124427,DG 16:1_18:1
124476,TG O-8:0_8:0_20:3
124839,SM 21:3;O2/24:2
124947,DG 20:0_18:1
124959,TG 14:0_14:0_15:0
124973,TG 14:0_15:0_16:0
124977,TG 13:0_15:0_19:1
125028,TG 15:0_16:0_16:0
125032,TG 14:0_15:0_17:0
125076,TG 59:1
125151,PC O-18:2_2:0
125166,PS 14:0_15:0
125212,ST 30:3;O5
125260,SM 32:0;O2
125277,Hex3Cer 16:0;O2/18:1
125292,PC 13:0_18:2
125322,PC O-14:0_16:0
125360,HexCer 43:3;O5
125366,PE O-18:0_20:4
125855,HexCer 18:3;O2/26:2
126018,Cer 23:0;O2/18:2;O
126040,DGTS 25:0_18:2
126058,TG 14:1_15:0_16:0
126095,TG 59:2
126096,TG 18:1_20:1_20:1
126100,DG 60:4
126184,PC O-31:0;O
126292,SM 44:2;O4
126338,TG 50:0
126339,TG 15:0_16:0_16:1
126378,CE 25:4
126400,TG 16:0_18:0_20:0
126439,ST 27:4;O;GlcA
126458,SHexCer 14:1;2O/16:2;O
126514,SL 14:3;O/14:1
126522,PC 25:1;O
126544,ST 30:3;O3;Hex
126610,ST 26:1;O;Hex
126631,SM 14:0;O2/18:0
126636,PC 14:0_15:0
126641,HexCer 16:0;O2/18:1
126653,PC O-14:0_18:1
126670,PC 17:0_20:3
126696,TG 14:0_14:1_19:4
126734,PS 66:2;O
126870,TG 16:0_18:1_22:1
126912,PI-Cer 33:1;O3
126967,ST 26:3;O2;F3
126995,PK 32:10;O19
127003,SHexCer 37:1;O4
127010,HexCer 41:4;O5
127049,HexCer 41:4;O4
127078,HexCer 43:4;O5
127086,PC O-14:0_17:2
127123,PE O-22:3_20:2
127142,Cer 18:2;O2/24:0;O
127168,TG O-48:5
127169,DG 42:4;O
127179,Cer 43:0;O2
127230,PC O-44:3
127231,TG 13:0_14:0_14:0
127245,TG 16:3_18:1_22:6
127317,GlcADG 18:0_22:0
127322,GlcADG 18:0_24:1
127329,TG 18:1_20:4_20:5
127374,TG 16:0_20:2_22:4
127415,DG 60:2
127425,DG 64:7
127437,DG 64:6
127448,Car 20:1;O4
127501,PK 31:3;O2
127512,SHexCer 42:2;O2
127668,PC 18:2_24:4
127707,FA 23:0;O3
127718,PC O-16:0_20:0
127736,TG 15:0_19:1_19:2
127747,TG 17:1_19:1_19:2
127774,HexCer 39:0;O4
127786,PC 18:0_20:4
127834,Cer 18:1;O2/24:0;O
127852,DG 56:6
128394,TG 16:1_18:0_20:5
128420,ST 25:4;O3;Hex
128483,SL 15:1;O/16:2;O
128497,TG 12:0_12:1_16:3
128565,PE O-18:0_22:5
128617,TG 16:1_18:1_18:4
128712,TG 14:0_18:0_20:1
128720,TG 18:1_19:0_19:0
128855,PI 40:6
128866,PA 42:6
128871,LPC 34:3
128886,PA O-43:8
128895,PE O-18:2_22:6
128919,PE 18:1_24:4
128944,TG 16:4_16:4_18:4
128947,PC 18:4_24:4
128951,PC O-18:3_24:4
128957,PA 35:0
128992,SM 18:2;O2/26:2
129004,PC O-44:6
129219,PC O-18:2_26:4
129398,SM 42:0;O3
129410,PIP3 45:8
129413,SM 18:0;O2/21:1
129422,PC O-22:4_24:2
129560,TG 18:2_20:5_22:6
129583,TG 18:2_22:6_22:6
129612,TG 64:11
129658,TG 61:9
129659,TG 18:2_20:4_22:6
129731,TG 18:1_22:6_22:6
129735,TG 18:1_20:4_22:6
129756,TG 16:1_18:1_21:5
129777,TG 18:1_20:4_22:5
129825,TG 16:1_18:1_20:4
129936,CE 25:5
129943,TG 62:7
129944,TG 18:0_20:3_20:4
129967,DG 60:7
130033,PG 30:2;O
130052,SPB 30:0;O8
130064,Cer 28:0;O6
130096,LPC 24:0
130101,PC O-18:0_22:5
130118,PC 18:0_22:4
130121,PC O-18:0_20:3
130130,PC 18:0_22:4
130138,PC 20:0_18:2
130157,PC O-18:0_22:3
130162,PC O-44:3
130165,Hex(3)-Cer 42:1;O2
130179,PC O-18:0_20:0
130185,PC 18:0_24:1
130372,ST 29:3;O5
130373,NA 18:0
130389,ST 28:2;O4;G
130425,ACar 26:0
130727,HexCer 18:3;O2/26:2
130887,TG 78:1;O
130907,PG dO-40:0
130949,TG 16:1_16:1_17:3
131024,HexCer 30:5;O2
131070,SHexCer 40:0;O2
131079,Cer 40:1;O3
131086,HexCer 45:4;O4
131103,DG 18:1_20:1
131147,NAOrn 18:2/19:2
131156,NAOrn 18:3/19:2
131165,Cer 20:1;O2/23:0;O
131258,TG 64:9
131324,DG 58:6
131459,PC O-32:1
131479,PC 16:0_20:3
131499,PC O-18:0_20:5
131511,TG 82:4;O
131516,DG 60:5
131537,SHexCer 33:2;O2
131666,HexCer 41:2;O4
131673,PC 20:1_16:3
131682,PC O-18:5_19:2
131707,PC 18:0_20:3
131723,PE O-18:0_20:2
131738,TG O-16:0_18:1_18:2
131747,TG 16:0_18:1_22:2
131855,SPB 17:0;O2
131860,NAE 19:3
131862,ST 27:0;O3;Hex
131871,LPE O-21:1
131895,PR 25:3
131903,SM 20:0;O2/16:1
132527,TG 14:1_14:1_18:2
132534,Cer 43:5;O2
132539,TG 57:9;O3
132542,DGTS 19:1_26:1
132563,DGTS 21:0_24:4
132577,TG 61:8
132578,TG 84:4;O
132592,SHexCer 30:2;O3
132704,CAR 18:2
132709,PC O-14:1_3:0
132725,CAR 16:0
132730,CAR 18:1
132979,PC O-18:3_15:1
133005,DG 14:0_18:1
133015,DG 14:0_16:0
133023,Cer 37:2;O4
133180,PC 14:1_15:1
133251,Hex2Cer 18:0;O2/14:1
133261,Hex2Cer 16:0;2O/14:0
133283,TG 17:2_19:1_19:2
133302,PI 31:1
133316,DG 6:0_15:0
133329,PC O-31:6
133343,PI 39:2
133348,SM 32:3;O3
133351,PI 39:2
133355,TG 12:3_12:3_22:6
133360,PC O-18:0_22:6
133396,TG 16:0_18:1_22:0
133427,SPB 17:0;O2
133438,TG 12:2_12:2_20:6
133442,PE 16:0_18:1
133541,Car 18:0;O3
133629,HexCer 18:0;O2/22:6
133656,TG 62:8
133660,SHexCer 32:2;O4
133900,Hex2Cer 30:2;O2
133926,HexCer 38:1;O5
133929,Car 32:3;O
133957,HexCer 23:3;O2/18:2
133968,TG 16:0_16:1_16:4
133985,PA 50:8
133987,DG 44:5
134083,PG 31:2;O
134159,SM 29:0;O4
134184,HexCer 41:1;O5
134550,PC O-18:1_24:4
134593,TG 14:3_16:0_18:2
134631,PC 18:0_22:6
134638,HexCer 39:2;O4
134658,SM 18:0;O2/26:1
134664,TG 57:6
134733,SL 20:3;O/20:1;O
134745,SL 19:2;O/19:2
134757,MGDG O-18:0_5:0
134767,DG 23:0;O
134784,HexCer 45:5;O4
134820,TG 14:1_20:1_20:1
134957,PC 15:1_18:1
135386,PC 18:1_24:4
135826,Car 15:0
135844,PC 15:0_18:3
135906,PC O-18:0_22:5
135956,TG 80:0;O
135970,PR 20:2;O
135992,SM 43:1;O4
135996,DG 19:2_18:5
136020,PA O-43:1
136042,PG O-34:3
136050,Cer 42:1;O3
136140,SM 43:2;O4
136146,DGTS 23:0_24:4
136162,SM 18:0;O2/32:1
136331,CE 16:0
136475,PC 18:0_22:4
136800,PC O-22:4_24:2
136822,TG 14:1_18:2_18:2
136826,SM 54:6;O4
136834,TG 65:12;O3
136881,TG 64:4
137310,NAE 20:1
137345,SM 18:0;O2/23:0
137399,TG 12:2_12:2_22:7
137430,TG 16:0_18:4_20:5
137503,TG 63:4
137583,HexCer 42:5;O3
137633,Car 32:2;O
137648,PC O-18:0_22:4
137664,PC 18:0_24:4
137675,PA O-45:0
138228,HexCer 34:0;O5
138956,NA 41:2;O4;N
139030,ST 26:2;O4
139160,LPI O-19:0
139187,TG 46:6;O2
139203,PC 14:0_18:3
139280,SM 44:1;O4
139397,DG 56:7
140151,TG 80:2;O
140193,DGTS 21:1_24:2
140205,PE O-29:8
140535,Car 20:1;O4
140570,SM 18:1;O2/23:1
140587,Cer 19:0;O2/24:0;O
140609,PC 26:4
140698,PI 32:1
140724,SM 39:2;O2
140742,ST 21:0;O6
141111,PC O-18:0_24:2
141118,SM 18:0;O2/34:1
141583,SM 18:0;O2/25:1
141602,TG 8:0_8:0_16:4
141626,PG O-44:0;O
141649,GlcADG 13:0_13:0
141753,TG 12:1_12:1_16:4
141767,SM 18:1;O2/32:2
141787,LPC O-17:0;O
141823,LPC O-22:2
141843,PC 12:0_16:1
141917,PC O-18:0_22:4
141924,PE 18:0_20:1
141934,PI O-30:4
141986,HexCer 19:2;O2/24:6
142389,TG 61:2
142469,LPI O-33:3
142478,PC O-16:0_18:1
142481,PG 39:0;O
142539,TG 12:0_16:0_22:6
142552,DG O-55:5
142568,LPC O-26:2
143324,PC O-50:4
143342,SM 38:3;2O
143401,PC 18:0_24:4
143761,LPC O-26:1
143780,Cer 20:0;O2/16:1;O
144147,Cer 18:0;O2/26:2
144312,PC 30:7;O
144368,TG O-80:0;O2
144411,PI-Cer 31:4;O4
144500,PA O-43:0
144505,PI 48:3
144538,TG 14:2_14:2_16:5
144546,DG 54:5
145170,Cer 19:0;O2/24:2;O
145668,DGTS 12:0_16:2
146404,TG O-8:0_10:0_20:4
146413,TG 14:0_20:1_20:1
147207,DGTS 22:3_22:6
147221,LPE O-23:0
147246,TG 81:3;O3
147279,HexCer 39:5;O2
147674,SHexCer 52:5;O2
149570,HexCer 45:5;O5
149931,CAR 26:1
151509,Cer 18:1;O2/23:0;O
151546,LPC O-27:4
151547,Cer 51:3;O
151701,PC O-18:0_2:0
151724,HexCer 19:1;2O/24:6
151738,SM 45:1;O4
151741,HexCer 18:0;O2/20:1
151784,DG O-42:5
151797,TG 54:5
151847,PI-Cer 31:0;O6
151866,PG 32:1;O
151876,PG 14:0_16:1
152609,PE O-18:0_24:4
152998,PR 20:1;O2
153309,LPC O-22:1
153593,TG 50:5;O
153630,PC O-18:0_15:1
n|10005.0,LPC 22:6
n|10039.0,LPE 22:6
n|10057.0,PC O-18:4_2:0
n|10137.0,LPC 16:1
n|10159.0,LPS 21:1
n|1039.0,HexCer 34:3;O2
n|10392.0,LPE 18:2
n|10482.0,LPC 20:3
n|10514.0,LPC 16:0
n|10778.0,PE O-14:0_4:0
n|10820.0,LPC 18:1
